"","ATM.dist.mean_Nucleus","TVC.dist.min_Nucleus","TVC.dist.max_Nucleus","TVC.dist.mean_Nucleus","TVC.dist.sd_Nucleus","TVC.ATM.dist.min_Nucleus","TVC.ATM.dist.max_Nucleus","TVC.ATM.dist.mean_Nucleus","TVC.ATM.dist.sd_Nucleus","TVC.cosine.min_Nucleus","TVC.cosine.max_Nucleus","TVC.cosine.sd_Nucleus","ATM.Nucleus.Dist.to.Cell.Membrane.min","ATM.Nucleus.Dist.to.Cell.Membrane.max","ATM.Nucleus.Dist.to.Cell.Membrane.mean","ATM.Nucleus.Dist.to.Cell.Membrane.SD","TVC.Nucleus.Dist.to.Cell.Membrane.min","TVC.Nucleus.Dist.to.Cell.Membrane.max","TVC.Nucleus.Dist.to.Cell.Membrane.mean","TVC.Nucleus.Dist.to.Cell.Membrane.SD","ATM.dist.mean_Cell","TVC.dist.min_Cell","TVC.dist.max_Cell","TVC.dist.mean_Cell","TVC.dist.sd_Cell","TVC.ATM.dist.min_Cell","TVC.ATM.dist.max_Cell","TVC.ATM.dist.mean_Cell","TVC.ATM.dist.sd_Cell","TVC.cosine.min_Cell","TVC.cosine.max_Cell","TVC.cosine.sd_Cell","ATM.Cell.Ellipticity..oblate..min","ATM.Cell.Ellipticity..oblate..max","ATM.Cell.Ellipticity..oblate..mean","ATM.Cell.Ellipticity..oblate..SD","ATM.Cell.Ellipticity..prolate..min","ATM.Cell.Ellipticity..prolate..max","ATM.Cell.Ellipticity..prolate..mean","ATM.Cell.Ellipticity..prolate..SD","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","ATM.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","ATM.Cell.Sphericity.min","ATM.Cell.Sphericity.max","ATM.Cell.Sphericity.mean","ATM.Cell.Sphericity.SD","ATM.Cell.Volume.frac.min","ATM.Cell.Volume.frac.max","ATM.Cell.Volume.frac.mean","ATM.Cell.Volume.frac.SD","ATM.Nucleus.Ellipticity..oblate..min","ATM.Nucleus.Ellipticity..oblate..max","ATM.Nucleus.Ellipticity..oblate..mean","ATM.Nucleus.Ellipticity..oblate..SD","ATM.Nucleus.Ellipticity..prolate..min","ATM.Nucleus.Ellipticity..prolate..max","ATM.Nucleus.Ellipticity..prolate..mean","ATM.Nucleus.Ellipticity..prolate..SD","ATM.Nucleus.Sphericity.min","ATM.Nucleus.Sphericity.max","ATM.Nucleus.Sphericity.mean","ATM.Nucleus.Sphericity.SD","ATM.Nucleus.Volume.frac.min","ATM.Nucleus.Volume.frac.max","ATM.Nucleus.Volume.frac.mean","ATM.Nucleus.Volume.frac.SD","TVC.Cell.Ellipticity..oblate..min","TVC.Cell.Ellipticity..oblate..max","TVC.Cell.Ellipticity..oblate..mean","TVC.Cell.Ellipticity..oblate..SD","TVC.Cell.Ellipticity..prolate..min","TVC.Cell.Ellipticity..prolate..max","TVC.Cell.Ellipticity..prolate..mean","TVC.Cell.Ellipticity..prolate..SD","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.min","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.max","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.mean","TVC.Cell.Nucleus.to.Cytoplasm.Volume.Ratio.SD","TVC.Cell.Sphericity.min","TVC.Cell.Sphericity.max","TVC.Cell.Sphericity.mean","TVC.Cell.Sphericity.SD","TVC.Cell.Volume.frac.min","TVC.Cell.Volume.frac.max","TVC.Cell.Volume.frac.mean","TVC.Cell.Volume.frac.SD","TVC.Nucleus.Ellipticity..oblate..min","TVC.Nucleus.Ellipticity..oblate..max","TVC.Nucleus.Ellipticity..oblate..mean","TVC.Nucleus.Ellipticity..oblate..SD","TVC.Nucleus.Ellipticity..prolate..min","TVC.Nucleus.Ellipticity..prolate..max","TVC.Nucleus.Ellipticity..prolate..mean","TVC.Nucleus.Ellipticity..prolate..SD","TVC.Nucleus.Sphericity.min","TVC.Nucleus.Sphericity.max","TVC.Nucleus.Sphericity.mean","TVC.Nucleus.Sphericity.SD","TVC.Nucleus.Volume.frac.min","TVC.Nucleus.Volume.frac.max","TVC.Nucleus.Volume.frac.mean","TVC.Nucleus.Volume.frac.SD","nATM","nTVC","ATMgroup.Ellipticity..oblate.","ATMgroup.Ellipticity..prolate.","ATMgroup.Sphericity","TVCgroup.Ellipticity..oblate.","TVCgroup.Ellipticity..prolate.","TVCgroup.Sphericity","TVC.Volume","ATM.Volume","Threshold.nuclei","Threshold.membrane","surface.dist"
"Hand.image19.2021_01_12",0,0.111104056632492,0.136808131170088,0.123965583213146,0.0128520477784551,0.868306476482527,1,0.924230428531675,0.0680527919464729,0.326667714576232,0.640973989093908,0.158252126215191,0.0532815439061077,0.0532815439061077,0.0532815439061077,0,0.044765237315265,0.0602580132623883,0.0504668980070267,0.00851758508074633,0,0.135290565777699,0.140761454752595,0.137235392862712,0.00305906589909511,0.868558565461807,1,0.922495722541842,0.0688169277907133,0.460198637298056,0.521404273468625,0.0343001635741782,0.109232,0.109232,0.109232,0,0.80971,0.80971,0.80971,0,0.0867017,0.0867017,0.0867017,0,0.453552,0.453552,0.453552,0,0.45041496443162,0.45041496443162,0.45041496443162,0,0.523447,0.523447,0.523447,0,0.3029,0.3029,0.3029,0,0.651808,0.651808,0.651808,0,0.326446057573048,0.326446057573048,0.326446057573048,0,0.40106,0.417962,0.411826,0.00935398717125482,0.280325,0.344842,0.315180666666667,0.0325706408646396,0.131369,0.202928,0.161104333333333,0.03727959860746,0.483165,0.566147,0.529760333333333,0.0424224673649863,0.143856121856222,0.203858121684808,0.183195011856127,0.0340829659743736,0.283034,0.413956,0.336455333333333,0.068702279738982,0.431277,0.580654,0.507591,0.0747415465654812,0.629975,0.64637,0.639542666666667,0.00853411250999973,0.212934417419194,0.240168668419169,0.224517980808984,0.0140652846203161,1,3,0.107491,0.799435,0.676729,0.514837,0.224059,0.915723,0.550148575089587,0.449851424910413,76.7,20.3,46
"Hand.image20.2021_01_12",0.230838559308693,0.11882220913138,0.293389545881619,0.191980433310541,0.0650054895765988,0.518053157231121,1,0.768982924316303,0.139198880565737,-0.536074040012041,0.939740837610893,0.5212137905689,0.0651344640211018,0.0742200418043518,0.068586002358247,0.00492030631483739,0.0446544632995596,0.0646699323304618,0.056861340375846,0.00867140463312891,0.276070086054931,0.126013038802903,0.270772136284488,0.180181382423717,0.0520004614972471,0.48176514750207,1,0.739798359264239,0.155094179771119,-0.582368724137508,0.925673963635609,0.47995289576481,0.324546,0.51712,0.389183,0.110798708787603,0.339518,0.504645,0.426501666666667,0.0829177010796448,0.0621721,0.0961792,0.0788514333333333,0.0170128205169905,0.466605,0.499532,0.488417666666667,0.0188914685594671,0.136161524060451,0.335624222712559,0.22256958089608,0.102366363649158,0.26404,0.349298,0.300499,0.0439481323949039,0.432987,0.671962,0.585703333333333,0.132626274735941,0.639527,0.651541,0.645336666666667,0.00601671590930915,0.154991564265139,0.329001920393097,0.21515254296588,0.0986495520937859,0.290278,0.475512,0.40268475,0.0796010632733634,0.269244,0.501635,0.34870425,0.10907375868153,0.0628573,0.114118,0.090701,0.0213143658282389,0.449602,0.525752,0.484271,0.0320927768924203,0.0536783605693295,0.119032886337251,0.0830728143279401,0.031613593983333,0.377592,0.434107,0.410106,0.0280320596579464,0.2864,0.452625,0.40126175,0.0771447791812036,0.629338,0.638073,0.63358175,0.0038795578248902,0.0658235143193684,0.119267976473241,0.08863559277559,0.0238488601869927,3,4,0.182657,0.639667,0.693875,0.490352,0.344447,0.714939,0.332460286654357,0.667539713345643,85.8,20,21.1
"Hand.image21_right.2021_01_12",0.440400825346573,0.104922041587641,0.135569564864421,0.122696513094959,0.0159008052417223,0.515212952511199,1,0.755861586072115,0.202769345993479,0.332793164359334,0.683638652189447,0.177553917862409,0.0567032995444638,0.0581168249346401,0.057410062239552,0.000999513388773002,0.0238314163936366,0.0503479860452363,0.0355868086485519,0.0135114090590469,0.428857424986744,0.131855363046922,0.135756531829735,0.134450867463344,0.00224778668560815,0.513928380581907,1,0.760669707901398,0.201210970014,0.4855683396259,0.528268635337983,0.0246002517812989,0.173386,0.298943,0.2361645,0.0887822061254394,0.528773,0.586047,0.55741,0.0404988337856783,0.0887369,0.101369,0.09505295,0.00893224357062659,0.457877,0.50913,0.4835035,0.0362413438561541,0.36431257059685,0.374240383548868,0.369276477072859,0.00702002386072345,0.442108,0.615218,0.528663,0.122407254891203,0.253065,0.339909,0.296487,0.0614079813053646,0.617284,0.659671,0.6384775,0.0299721351341542,0.352972643670243,0.409456425336249,0.381214534503246,0.0399400650430936,0.345761,0.469478,0.398460666666667,0.0638602122321351,0.161572,0.384694,0.29718,0.119082456088208,0.0705615,0.136304,0.0936205333333333,0.0370048356881007,0.477474,0.502413,0.490593666666667,0.012520246815991,0.0453408908275592,0.114785781709445,0.0871490152847604,0.0368275543413297,0.312565,0.557379,0.402641,0.134608151060773,0.301642,0.613244,0.494055,0.168211971134637,0.595215,0.626895,0.614405,0.016869294591061,0.0646532238620904,0.0899349027847142,0.0791903103311692,0.0130605543691704,2,3,0.0770615,0.600761,0.6343,0.691229,0.196078,0.733528,0.261284771932121,0.738715228067879,80,40.3,25.4
"Hand.image24_right.2021_01_12",0,0.127877016812738,0.230958586775562,0.169632697400736,0.0352380275382849,0.836312463854734,1,0.909608882516852,0.0717032923575068,-0.362725285219094,0.856605628632705,0.366695322770477,0.0574734707418874,0.0574734707418874,0.0574734707418874,0,0.0409653632056083,0.0696380385978443,0.0567070787582492,0.0118294440757089,0,0.151674175396517,0.289828462929713,0.210354804082005,0.0464912399024208,0.800182004569625,1,0.889217981479412,0.0885213775855805,-0.334488991778687,0.869927113439765,0.3758182621038,0.0939609,0.0939609,0.0939609,0,0.614556,0.614556,0.614556,0,0.0784382,0.0784382,0.0784382,0,0.393943,0.393943,0.393943,0,0.420280281224933,0.420280281224933,0.420280281224933,0,0.62932,0.62932,0.62932,0,0.241771,0.241771,0.241771,0,0.611957,0.611957,0.611957,0,0.350631539177394,0.350631539177394,0.350631539177394,0,0.296294,0.551545,0.409979,0.123782843418087,0.179231,0.46799,0.315129,0.129692589639244,0.0608094,0.137176,0.1083631,0.0337158353642123,0.487195,0.502918,0.4964395,0.00677225617255185,0.0512818163535404,0.247181818140172,0.144929929693767,0.0824057414146806,0.313524,0.422444,0.35458125,0.047113397424901,0.449264,0.540705,0.508235,0.0406342234821831,0.573802,0.645537,0.61581625,0.031564259074413,0.0659121231245228,0.279303370538541,0.162342115205652,0.107189608919476,1,4,0.0902385,0.618764,0.637937,0.476847,0.383191,0.785367,0.579129874576931,0.420870125423069,88.3,27,19.5
"Hand.image26_right.2021_01_12",0,0.11071630991156,0.32449819929212,0.186124447008747,0.0619600103057155,0.693049587704259,1,0.849076264403828,0.110071368603417,-0.995334225509023,0.999078969654566,0.545853462313828,0.0636960552512641,0.0636960552512641,0.0636960552512641,0,0.0374647566215599,0.0438862318791925,0.0410145086196623,0.00288893665892226,0,0.123450923973135,0.331544226405634,0.189445042731546,0.0628109466197489,0.680694243754856,1,0.842257137536873,0.115005856625054,-0.942595349160907,0.98792925095378,0.532270391777519,0.196771,0.196771,0.196771,0,0.606147,0.606147,0.606147,0,0.0804877,0.0804877,0.0804877,0,0.413323,0.413323,0.413323,0,0.426507047897701,0.426507047897701,0.426507047897701,0,0.668114,0.668114,0.668114,0,0.2076,0.2076,0.2076,0,0.626614,0.626614,0.626614,0,0.347421995286621,0.347421995286621,0.347421995286621,0,0.211849,0.460451,0.364524166666667,0.102447605675129,0.203725,0.375609,0.2753345,0.0619301877851182,0.105513,0.130353,0.118542,0.00902216364294064,0.30667,0.527022,0.4441995,0.084460400614134,0.0561122014692072,0.136356119805812,0.0955821586837165,0.03677201466467,0.233183,0.384561,0.324447166666667,0.0540553899270615,0.413148,0.599046,0.477571833333333,0.0717447580730931,0.62715,0.651608,0.634333166666667,0.00949247892632196,0.069244836368124,0.155065694952883,0.108763000785563,0.0370999491509198,1,6,0.185929,0.620311,0.693774,0.537053,0.319633,0.574862,0.574510761576848,0.425489238423152,90.1,42.6,32.8
"Hand.image31_right.2021_01_12",0.144820240447453,0.140891254684588,0.140891254684588,0.140891254684588,0,0.77911651294972,1,0.887727230353826,0.090233602974595,0,0,0,0.0657096553067369,0.0719033847664881,0.0688065200366125,0.00437962810182493,0.0670882836076288,0.0779050264632005,0.0724966550354147,0.00764859222352587,0.234567595917412,0.203840312552761,0.203840312552761,0.203840312552761,0,0.834669521357863,1,0.910601418236607,0.0879362759254056,0,0,0,0.261427,0.26921,0.2653185,0.00550341207797489,0.440713,0.538008,0.4893605,0.0687979542755452,0.0955266,0.101608,0.0985673,0.00430019917910787,0.421162,0.465937,0.4435495,0.0316607061276277,0.28602673686004,0.316445321301528,0.301236029080784,0.021509187332672,0.371596,0.603106,0.487351,0.163702290912498,0.263328,0.483458,0.373393,0.155655415742595,0.620632,0.620919,0.6207755,0.000202939646200565,0.25755040150995,0.30140652108168,0.279478461295815,0.0310109595456981,0.315309,0.448917,0.382113,0.0944751228207722,0.411776,0.597232,0.504504,0.131137195211732,0.116333,0.125873,0.121103,0.00674579869251967,0.479904,0.500741,0.4903225,0.0147339839995841,0.16907754758039,0.228450394258042,0.198763970919216,0.0419829425041169,0.23997,0.262868,0.251419,0.0161913310756096,0.539549,0.681184,0.6103665,0.100151068953357,0.639335,0.653669,0.646502,0.0101356686015279,0.19520197301266,0.24584110439571,0.220521538704185,0.0358072731943515,2,2,0.225976,0.655597,0.722167,0.60976,0.257363,0.765395,0.397298329862842,0.602701670137158,67.7,35.3,22.6
"Hand.image33_right.2021_01_12",0.281885094318385,0.089336215817039,0.089336215817039,0.089336215817039,0,0.48338395133443,1,0.767009753437873,0.20447342348969,0,0,0,0.0536446993385789,0.0678655645698213,0.0619793985221169,0.00741988799573457,0.0358225816967763,0.0427328674273953,0.0392777245620858,0.00488630990005735,0.279087506040755,0.115396768760231,0.115396768760231,0.115396768760231,0,0.469928236147478,1,0.746363650427701,0.205844179824422,0,0,0,0.306039,0.470966,0.374283666666667,0.0860625034282255,0.383647,0.582485,0.491995,0.10061470411426,0.0831677,0.101018,0.0917892666666667,0.00894062587536987,0.476061,0.506171,0.494562333333333,0.0161952050105373,0.265698518987914,0.313707276767325,0.28427962060646,0.0257768503692785,0.289812,0.536346,0.382356333333333,0.134262429705161,0.228109,0.63244,0.482859666666667,0.221735176844662,0.630255,0.65165,0.641666,0.0107686467580657,0.245939174207603,0.307082859532344,0.279530429987216,0.0310159334937778,0.462266,0.47695,0.469608,0.0103831559749432,0.32164,0.381405,0.3515225,0.042260236777614,0.0961424,0.115508,0.1058252,0.0136935470817462,0.517763,0.532251,0.525007,0.0102445630458307,0.0550099235056018,0.0921512146750192,0.0735805690903105,0.0262628588479191,0.302782,0.461998,0.38239,0.112582713273397,0.238079,0.587611,0.412845,0.247156447441696,0.622733,0.639353,0.631043,0.0117521147033204,0.0667267510886978,0.0946819589496544,0.0807043550191761,0.0197673170479619,3,2,0.0931747,0.640164,0.663682,0.384162,0.499736,0.823723,0.146649748622479,0.853350251377521,91,35,22.7
"Hand.image35.2021_01_12",0.33371298753808,0.167955465770047,0.451655038291304,0.292942645532667,0.123030895762275,0.431957448462268,1,0.761900095134062,0.181528363652653,-0.999435877490285,0.999870374556916,0.686396662860357,0.068242681306408,0.0690805834118405,0.0686616323591243,0.000592486260721844,0.0596954406546327,0.106526004322943,0.0761880429882919,0.0208251654533847,0.386114338489285,0.186100374141497,0.499458742552164,0.3175406517606,0.135969256703493,0.355712264730666,1,0.727625913507811,0.201335212794237,-0.994535726921212,0.998952593157511,0.686779973319586,0.234267,0.309917,0.272092,0.0534926279967623,0.618061,0.669535,0.643798,0.0363976144547964,0.0681955,0.109554,0.08887475,0.0292448758097038,0.482187,0.487758,0.4849725,0.00393929187799029,0.178177338539029,0.208114319758535,0.193145829148782,0.0211686424285668,0.269277,0.625233,0.447255,0.251698901404039,0.231952,0.580414,0.406183,0.246399843185827,0.624872,0.63197,0.628421,0.00501904393286215,0.137601480426796,0.248569319317398,0.193085399872097,0.0784661113731605,0.250663,0.495972,0.3436975,0.110682661251285,0.285911,0.508865,0.39718375,0.127237646880093,0.0384257,0.153802,0.093840875,0.0499685910756864,0.466614,0.548179,0.52211225,0.0379759926477681,0.0649466591522321,0.20050255425786,0.153427085425609,0.0622124078186843,0.302682,0.414277,0.3590095,0.052401704224831,0.371307,0.586921,0.45688125,0.0925548332841133,0.634986,0.658354,0.643027,0.0107166530533869,0.0789657854236756,0.32330805623779,0.153457300063951,0.115033403790231,2,4,0.0949577,0.76986,0.661728,0.254193,0.529057,0.67942,0.613818506915899,0.386181493084101,86.8,30,0
"Hand.image38.2021_01_12",0.558793964540005,0.0780177268470689,0.138811382103895,0.116248273688722,0.0332876643819764,0.697107240056101,1,0.836657255490186,0.108005605361156,0.20501446622019,0.835096861172188,0.327166772475486,0.0570093014539119,0.0611686438525815,0.0590889726532467,0.00294109921537599,0.0266786817010603,0.0479169220503797,0.0392845799670315,0.0111627763050332,0.56634861611016,0.119459885043226,0.141360740618152,0.133713540633008,0.0123549913181063,0.628486256902587,1,0.813090025731074,0.13642668326116,0.41692510813437,0.640306285553355,0.125048181727459,0.104206,0.172952,0.138579,0.0486107627794504,0.736598,0.752782,0.74469,0.0114438161467231,0.0685139,0.0689523,0.0687331,0.000309995612872176,0.468353,0.520892,0.4946225,0.03715068317676,0.295953533688076,0.437244997376902,0.366599265532489,0.0999081520981414,0.36126,0.591523,0.4763915,0.162820528756358,0.275043,0.466895,0.370969,0.135659850184202,0.608965,0.624514,0.6167395,0.0109948033406697,0.265393677679021,0.394444071775952,0.329918874727486,0.0912524087807363,0.315364,0.551834,0.396184333333333,0.134829844879883,0.308875,0.391505,0.350287,0.0413153416057522,0.0554985,0.167304,0.115021166666667,0.0562532563287081,0.481513,0.535936,0.514326666666667,0.0288897654253774,0.0316432586374878,0.131703814734318,0.0889338229783407,0.0515864710243509,0.332857,0.437096,0.386713333333333,0.0522062453192463,0.379729,0.562259,0.453980666666667,0.0959044355508823,0.62128,0.652286,0.636422,0.0155156041455046,0.0634269662921348,0.200660321985578,0.113387416848343,0.0758446631534921,2,3,0.0520064,0.717892,0.587491,0.51236,0.347619,0.82552,0.266671999749786,0.733328000250214,70.4,32.7,43.4
"Hand.image6_left.2021_01_12",0.338039356943466,0.118155755465612,0.118155755465612,0.118155755465612,0,0.8447322897282,1,0.92556601913411,0.0674205507945561,0,0,0,0.0692198988970274,0.0779299830101363,0.0735749409535819,0.00615895954108452,0.0489580621248204,0.06848535153649,0.0587217068306552,0.0138078787611839,0.400826586518346,0.147610359680571,0.147610359680571,0.147610359680571,0,0.733091085463398,1,0.869784000938502,0.109109374950059,0,0,0,0.283617,0.335446,0.3095315,0.0366486373621176,0.442012,0.536114,0.489063,0.0665401623232165,0.0706035,0.0796112,0.07510735,0.00636940575289406,0.465332,0.519849,0.4925905,0.038549340389947,0.297804752262952,0.302775498382971,0.300290125322961,0.00351484828902174,0.498817,0.588679,0.543748,0.0635420295709855,0.269927,0.273513,0.27172,0.00253568491733498,0.62844,0.652536,0.640488,0.0170384449994711,0.244819869770965,0.269257126339109,0.257038498055037,0.0172797498329297,0.365315,0.376313,0.370814,0.00777676037948966,0.366646,0.518654,0.44265,0.107485887594605,0.10707,0.113731,0.1104005,0.00471003826948359,0.508581,0.574567,0.541574,0.0466591480633756,0.185398719078916,0.214021030275162,0.199709874677039,0.0202390303400973,0.378771,0.59224,0.4855055,0.150945377473111,0.23548,0.306127,0.2708035,0.049954972770486,0.633403,0.642562,0.6379825,0.00647639100888753,0.232131509894267,0.253791493995659,0.242961501944963,0.0153159216384873,2,2,0.137736,0.579376,0.635056,0.453801,0.351948,0.850009,0.399440506454497,0.600559493545503,80,22.3,17.8
"Hand.image6_right.2021_01_12",0.596025841536143,0.230425673703116,0.230425673703116,0.230425673703116,0,0.794066459188526,1,0.924610303033526,0.0959925030956137,0,0,0,0.0905031599655159,0.105204234205039,0.0978536970852773,0.0103952292854934,0.103075025612831,0.107761227188084,0.105418126400457,0.0033136449118683,0.534118175407855,0.27016022678932,0.27016022678932,0.27016022678932,0,0.725855701681674,1,0.886095263194434,0.130232946163533,0,0,0,0.339894,0.387611,0.3637525,0.0337410142778785,0.479929,0.538676,0.5093025,0.0415404020743661,0.0769564,0.0796799,0.07831815,0.00192580531856156,0.491599,0.571385,0.531492,0.0564172216437499,0.294753626900705,0.317266784867322,0.306010205884013,0.0159192066641187,0.279589,0.34814,0.3138645,0.048472876957119,0.460037,0.462461,0.461249,0.00171402683759622,0.646507,0.660558,0.6535325,0.00993555738245213,0.237815810250674,0.264369777616948,0.251092793933811,0.0187764903920987,0.327992,0.438081,0.3830365,0.0778446784340458,0.366007,0.49706,0.4315335,0.0926684649948406,0.116932,0.14165,0.129291,0.0174782654173691,0.492336,0.506054,0.499195,0.00970009082431706,0.179098271846534,0.208881316385439,0.193989794115987,0.0210597927578408,0.302858,0.326093,0.3144755,0.0164296260608694,0.390871,0.513335,0.452103,0.0865951248512293,0.647708,0.667227,0.6574675,0.0138020172619803,0.246909747351799,0.250904664780578,0.248907206066189,0.00282483320416939,2,2,0.125174,0.822889,0.699223,0.349314,0.543008,0.792941,0.387967571416097,0.612032428583903,85.1,22.5,13.7
"Hand.image7_left.2021_01_12",0.382873470772926,0.19653414145512,0.19653414145512,0.19653414145512,0,0.484669542735091,1,0.740616236100707,0.217048489752335,0,0,0,0.0824579637402714,0.0957104231498535,0.0890841934450624,0.00937090391591492,0.0611771013952103,0.081825785804219,0.0715014435997147,0.014600824768191,0.362468590628843,0.238583399336995,0.238583399336995,0.238583399336995,0,0.477897934566427,1,0.739226985745527,0.214165194944856,0,0,0,0.277206,0.340345,0.3087755,0.0446460150573374,0.564776,0.676783,0.6207795,0.0792009092403617,0.0632084,0.0676919,0.06545015,0.00317031325344989,0.491771,0.550343,0.521057,0.0414166583876585,0.297039407055851,0.400071708535044,0.348555557795447,0.0728548390571937,0.399971,0.47423,0.4371005,0.0525090424641318,0.294431,0.359682,0.3270565,0.0461394245792034,0.615409,0.647475,0.631442,0.0226740860455279,0.283256423732435,0.357741543312908,0.320498983522672,0.0526689331528427,0.41607,0.420041,0.4180555,0.00280792102809178,0.348759,0.447816,0.3982875,0.0700438764239958,0.0830106,0.0878304,0.0854205,0.00340811326396292,0.487772,0.524806,0.506289,0.0261869925344626,0.14339259126999,0.159496293139116,0.151444442204553,0.0113870367938653,0.344091,0.440539,0.392315,0.0681990348318802,0.175031,0.290784,0.2329075,0.0818497312426864,0.642969,0.659066,0.6510175,0.0113822978567599,0.165311122918676,0.193690910035981,0.179501016477329,0.0200675399192769,2,2,0.399414,0.368577,0.729894,0.373926,0.457748,0.744043,0.302719182066032,0.697280817933968,85.1,35,0
"Hand.image7_right.2021_01_12",0.358995056354896,0.115847500423695,0.19468797645189,0.153855313098243,0.0307040423312913,0.703267929799315,1,0.860244716643519,0.104527587942286,-0.135074055003555,0.804756467391679,0.347162080674821,0.0878024606381448,0.0910865951844501,0.0894445279112974,0.00232223380802151,0.0357920938034703,0.0521411040795257,0.0454017175062851,0.00690528226622647,0.400167325802093,0.148662011382037,0.226984235529639,0.175468956220658,0.0327260218511734,0.657587640065422,1,0.829422764102447,0.119666477915616,-0.0725548557684501,0.757169842440095,0.337661333816191,0.249381,0.267546,0.2584635,0.0128445946802536,0.663451,0.737559,0.700505,0.0524022693401726,0.0680201,0.0759193,0.0719697,0.00558557788594877,0.516392,0.517005,0.5166985,0.000433456456867414,0.369331047623804,0.375233499741726,0.372282273682765,0.00417366391821194,0.36579,0.642706,0.504248,0.195809181419054,0.207891,0.466476,0.3371835,0.182847207013123,0.630917,0.637907,0.634412,0.004942676400494,0.351842055230352,0.383686499942848,0.3677642775866,0.0225174227993256,0.35396,0.591349,0.46671425,0.100204921101295,0.268413,0.435918,0.365381,0.0835001852572795,0.0645434,0.0936317,0.076628475,0.0122281400336478,0.487103,0.533815,0.507097,0.0195946666213029,0.0428340353281013,0.0915876890040934,0.0638588631586175,0.0230728918249287,0.447579,0.536088,0.49369475,0.0453792363265771,0.297212,0.417313,0.349709,0.0600299865456146,0.572611,0.63054,0.60871275,0.0253633683275047,0.0419740109353272,0.0940577140352782,0.0661178612067,0.0229491494610136,2,4,0.111453,0.852807,0.712088,0.693696,0.193687,0.704754,0.255139357094206,0.744860642905794,70.2,35,31.6
"Hand.image8_left.2021_01_12",0.322419362526845,0.0840863332799181,0.15598773886729,0.124937261569943,0.029767350529814,0.620521230863312,1,0.808928037327289,0.148713912296047,-0.419941800735554,0.861750898803662,0.400995838504799,0.0464970768071997,0.0606246763889899,0.0535608765980948,0.00998972146617206,0.0342533239732704,0.0541504606809534,0.0401798900290572,0.00936261793937448,0.37340499447436,0.0953662339717,0.186674885054033,0.140970728719794,0.0325647142787326,0.559952369087733,1,0.781620553390377,0.171274422978845,-0.11443607069927,0.861289790601564,0.364666507699837,0.130623,0.171887,0.151255,0.0291780542188817,0.757766,0.758541,0.7581535,0.000548007755419553,0.0729287,0.0859815,0.0794551,0.00922972339347177,0.493589,0.513178,0.5033835,0.0138515147366633,0.283749012344826,0.330768539698555,0.30725877602169,0.0332478266400083,0.393764,0.398902,0.396333,0.00363311464173646,0.206645,0.294657,0.250651,0.0622338820257904,0.66257,0.668142,0.665356,0.00393999898477146,0.295208992654949,0.295437229555165,0.295323111105057,0.000161387859859696,0.317791,0.425243,0.37363975,0.0475469563931278,0.269081,0.594326,0.40035675,0.142156307852483,0.0366012,0.1593,0.092526025,0.0546995606327495,0.497344,0.599055,0.532252,0.0454803398917232,0.061643043567399,0.12369750454379,0.0963706119891548,0.0313262259302918,0.299279,0.489772,0.384766,0.0942689802250277,0.312712,0.622607,0.46557,0.174378162484106,0.607889,0.647636,0.62601575,0.0208399815958812,0.0467898358904039,0.164894198272483,0.102338444447471,0.0594088484711164,2,4,0.0534524,0.796342,0.644319,0.484906,0.36663,0.789086,0.38557347293066,0.61442652706934,81.2,30.4,28.8
